Registro Único de Contribuyentes;20753159482;Calle Los Pinos 120;Detrás de la universidad;"Carhuapampa ";Ocros;Ancash;0
Registro Único de Contribuyentes;20753159482;Av. Huandoy 200;Cerca al parque principal;"Cajacay ";Bolognesi;Ancash;0
Registro Único de Contribuyentes;20482615973;Jr. Mercaderes 305;Al costado de la Catedral;"Chirinos ";San Ignacio;Cajamarca;0
Registro Único de Contribuyentes;20482615973;Calle Los Pinos 120;Detrás de la universidad;"Carhuapampa ";Ocros;Ancash;1
Registro Único de Contribuyentes;20482615973;Jr. 28 de Julio 150;Frente a la Plaza de Armas;"Cajacay ";Bolognesi;Ancash;0
Registro Único de Contribuyentes;15123456789;Av. Salaverry 800;Al costado del hospital;"Carhuapampa ";Ocros;Ancash;1
Registro Único de Contribuyentes;15123456789;Av. Huandoy 200;Cerca al parque principal;"Cajacay ";Bolognesi;Ancash;0
Registro Único de Contribuyentes;15123456789;Calle Alpamayo 80;Al costado de la posta;"Cajacay ";Bolognesi;Ancash;0
Registro Único de Contribuyentes;15987654321;Jr. 28 de Julio 250;Frente a la Plaza de Armas;"Chacapampa ";Huancayo;Junín;1
Registro Único de Contribuyentes;15987654321;Av. Los Incas 400;Cerca al mercado central;"Chacapampa ";Huancayo;Junín;0
Registro Único de Contribuyentes;15987654321;Calle Pachacútec 180;Al costado del hospital;"Chacapampa ";Huancayo;Junín;0
Registro Único de Contribuyentes;15456789123;Jr. Pucyura 90;A media cuadra del parque;"Chacapampa ";Huancayo;Junín;1
Registro Único de Contribuyentes;15456789123;Av. Condebamba 500;Detrás de la municipalidad;"Chacapampa ";Huancayo;Junín;0
Registro Único de Contribuyentes;15456789123;Jr. 28 de Julio 300;Frente a la Plaza de Armas;"Anta ";Anta;Cusco;0
Registro Único de Contribuyentes;15789123456;Jr. 28 de Julio 300;Frente a la Plaza de Armas;"Anta ";Anta;Cusco;1
Registro Único de Contribuyentes;15789123456;Av. Los Shapras 150;Cerca al mercado;"Anta ";Anta;Cusco;0
Registro Único de Contribuyentes;15789123456;Calle Amazonas 220;Al costado del hospital;"Anta ";Anta;Cusco;0
Registro Único de Contribuyentes;15321654987;Jr. Cajaruro 100;A una cuadra del parque;"Anta ";Anta;Cusco;1
Registro Único de Contribuyentes;15321654987;Av. Utcubamba 450;Detrás del colegio;"Anta ";Anta;Cusco;0
Registro Único de Contribuyentes;15321654987;Jr. 28 de Julio 200;Frente a la Plaza de Armas;"Chupuro ";Huancayo;Junín;0
Carnet de Identidad Diplomática;DIP987654;Jr. Dos de Mayo 450;Frente a la Plaza de Armas;"Cajamarca ";Cajamarca;Cajamarca;0
Documento Nacional de Identidad de Menor;12345678;Calle Mariscal Cáceres 150;Al costado del mercado;"Chupuro ";Huancayo;Junín;0
Libreta de Servicio Militar;87654321;Jr. 28 de Julio 100;Frente a la Plaza de Armas;"Chiara ";Huamanga;Ayacucho;0
Registro Único de Contribuyentes;20222333445;Av. Los Pescadores 350;Cerca al malecón;"Chupuro ";Huancayo;Junín;1
Registro Único de Contribuyentes;20222333445;Calle Mariscal Cáceres 150;Al costado del mercado;"Chupuro ";Huancayo;Junín;0
Registro Único de Contribuyentes;20222333445;Jr. Lima 180;A media cuadra del parque;"Chupuro ";Huancayo;Junín;0
Registro Único de Contribuyentes;20333444556;Av. La Marina 500;Detrás de la posta;"Chupuro ";Huancayo;Junín;1
Registro Único de Contribuyentes;20333444556;Jr. 28 de Julio 100;Frente a la Plaza de Armas;"Chiara ";Huamanga;Ayacucho;0
Registro Único de Contribuyentes;20333444556;Av. Los Chankas 250;Cerca al mercado;"Chiara ";Huamanga;Ayacucho;0
Registro Único de Contribuyentes;20333444556;Calle Túpac Amaru 120;Al costado de la iglesia;"Chiara ";Huamanga;Ayacucho;0
Registro Único de Contribuyentes;20444555667;Jr. Ayacucho 80;A una cuadra del parque;"Chiara ";Huamanga;Ayacucho;1
Registro Único de Contribuyentes;20444555667;Av. Pachacútec 300;Detrás del puesto de salud;"Chiara ";Huamanga;Ayacucho;0
Registro Único de Contribuyentes;20444555667;Jr. Dos de Mayo 450;Frente a la Plaza de Armas;"Cajamarca ";Cajamarca;Cajamarca;0
Registro Único de Contribuyentes;20555666778;Jr. Delgado García 120;Al costado de la Catedral;"Cajamarca ";Cajamarca;Cajamarca;1
Registro Único de Contribuyentes;20555666778;Av. Atahualpa 800;Cerca al cerro Santa Apolonia;"Cajamarca ";Cajamarca;Cajamarca;0
Registro Único de Contribuyentes;20555666778;Jr. Amalia Puga 350;Frente al portal de Armas;"Cajamarca ";Cajamarca;Cajamarca;0
Registro Único de Contribuyentes;20666777889;Jr. 28 de Julio 200;A media cuadra del mercado Modelo;"Cajamarca ";Cajamarca;Cajamarca;1
Registro Único de Contribuyentes;20666777889;Av. El Maestro 1500;Detrás del complejo Qhapaq Ñan;"Cajamarca ";Cajamarca;Cajamarca;0
Registro Único de Contribuyentes;20666777889;Av. Atahualpa 1050;Ciudad Universitaria - Universidad Nacional de Cajamarca (UNC);"3 De Diciembre ";Chupaca;Junín;0
Registro Único de Contribuyentes;20777888990;Av. Manco Cápac 900;Al costado del hospital Regional;"Cajamarca ";Cajamarca;Cajamarca;1
Registro Único de Contribuyentes;20777888990;Jr. Huánuco 180;Frente al portal de Belén;"Cajamarca ";Cajamarca;Cajamarca;0
Registro Único de Contribuyentes;20777888990;Jr. San Martín 400;A una cuadra de la Plaza de Armas;"Cajamarca ";Cajamarca;Cajamarca;0
Registro Único de Contribuyentes;20888999001;Jr. Dos de Mayo 450;Frente a la Plaza de Armas;"Cajamarca ";Cajamarca;Cajamarca;1
Registro Único de Contribuyentes;20888999001;Jr. Delgado García 120;Al costado de la Catedral;"Cajamarca ";Cajamarca;Cajamarca;0
Registro Único de Contribuyentes;20888999001;Av. Atahualpa 800;Cerca al cerro Santa Apolonia;"Cajamarca ";Cajamarca;Cajamarca;0
Registro Único de Contribuyentes;20888999001;Jr. Amalia Puga 350;Frente al portal de Armas;"Cajamarca ";Cajamarca;Cajamarca;0
Documento Nacional de Identidad;45751158;Av. Jesus de Nazareth 239;Alt. Cdra 14 Av. La Paz;"Cajamarca ";Cajamarca;Cajamarca;0
Documento Nacional de Identidad;45751158;Av. Jesus de Nazareth 239;Alt. Cdra 14 Av. La Paz;"Cajamarca ";Cajamarca;Cajamarca;0
Documento Nacional de Identidad;74230564;Jr. Zepita 151;Entrando por el jr. Yahuarhuaca dos cuadras a la izquierda;"3 De Diciembre ";Chupaca;Junín;1
Documento Nacional de Identidad;74230564;Jr. Zepita 151;Entrando por el jr. Yahuarhuaca dos cuadras a la izquierda;"3 De Diciembre ";Chupaca;Junín;1
